CustomerID,Age,Gender,Geography,Branch,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,HasLoan,LoanAmount,CreditScore,Exited
CUST06573,63,Male,France,North,7,105081.25,1,1,1,57515.76,0,0.0,579,0
CUST09072,35,Female,Germany,West,10,86100.48,1,1,1,158341.04,0,0.0,583,0
CUST03636,39,Male,Germany,West,2,121893.65,2,1,1,108826.34,0,0.0,748,0
CUST01033,38,Female,Spain,Central,8,52905.08,2,1,1,38315.32,0,0.0,373,0
CUST00345,53,Female,Germany,East,2,0.0,2,1,0,13392.47,1,38555.03,503,0
CUST00842,25,Female,Germany,West,10,0.0,3,1,0,369.34,0,0.0,840,0
CUST09842,44,Male,France,South,1,8423.17,2,1,1,61886.64,1,55148.99,450,0
CUST07385,43,Female,France,East,6,58943.52,1,0,0,129502.55,1,73341.57,565,0
CUST05181,64,Female,Spain,West,6,73136.1,1,0,0,178918.71,0,0.0,558,0
CUST03253,35,Male,France,North,9,0.0,1,1,1,61400.18,0,0.0,778,1
CUST03394,52,Male,France,North,10,0.0,2,1,1,169316.98,1,35479.94,651,0
CUST05070,37,Female,France,West,0,0.0,1,1,0,94014.75,1,53921.43,553,1
CUST03720,59,Male,Germany,West,4,0.0,4,1,1,162573.81,0,0.0,567,1
CUST06968,63,Female,France,West,10,69145.64,1,1,0,117599.31,0,0.0,602,0
CUST03179,62,Female,France,North,10,62646.84,1,1,1,173036.44,0,0.0,440,0
CUST04615,41,Female,Spain,East,6,75617.38,1,0,0,64575.9,0,0.0,848,1
CUST09361,74,Male,Spain,East,2,0.0,1,1,0,180408.41,1,68839.98,540,0
CUST04976,70,Female,Germany,Central,1,29568.01,1,0,0,5502.24,0,0.0,588,0
CUST06441,56,Female,Spain,East,7,250000.0,2,1,0,100621.68,1,14022.12,579,0
CUST03448,72,Female,Spain,South,4,0.0,2,0,0,14981.99,0,0.0,628,1
CUST05049,52,Male,Germany,Central,4,250000.0,3,0,1,85185.2,0,0.0,691,0
CUST02023,60,Female,Germany,North,5,0.0,2,1,1,14221.55,1,73873.98,694,0
CUST03099,18,Male,France,East,3,71527.56,1,0,1,138279.71,0,0.0,640,0
CUST01810,59,Male,France,East,7,0.0,2,0,1,36649.7,1,76059.14,311,1
CUST02910,23,Female,France,South,2,8555.04,1,1,1,76214.78,0,0.0,728,0
CUST07857,64,Male,France,North,0,52461.57,3,0,1,128656.62,1,38219.44,632,1
CUST05094,43,Female,France,West,6,16078.63,2,0,1,163956.46,1,8032.69,811,0
CUST07919,39,Female,France,East,4,31445.35,3,1,1,8334.78,0,0.0,666,0
CUST01490,68,Male,France,North,5,21877.67,1,0,0,63692.71,1,42286.41,732,0
CUST01565,33,Male,Spain,South,2,14180.7,2,1,1,162801.38,0,0.0,532,0
CUST06812,64,Male,Germany,North,4,0.0,1,1,0,92030.75,0,0.0,380,0
CUST09604,41,Female,Spain,Central,9,98143.49,1,1,0,163656.52,0,0.0,818,1
CUST06124,27,Female,Germany,North,6,128262.63,2,1,1,191800.47,1,37052.83,563,1
CUST08318,51,Female,France,East,4,102385.5,1,1,1,129704.57,1,32968.76,307,0
CUST00365,21,Male,Spain,North,5,14757.39,3,1,0,95418.37,0,0.0,457,0
CUST08035,33,Female,Spain,Central,7,0.0,3,1,0,135965.25,0,0.0,654,0
CUST00118,25,Male,Germany,Central,9,141670.0,1,1,0,8594.94,0,0.0,302,1
CUST03678,43,Male,France,East,6,154604.25,1,1,1,165008.63,1,96338.15,392,0
CUST05199,56,Female,France,Central,2,0.0,2,1,1,26803.47,0,0.0,468,1
CUST00630,63,Male,France,East,7,0.0,1,0,0,10468.53,0,0.0,326,0
CUST06443,66,Female,France,East,0,131629.79,1,1,0,2657.76,0,0.0,485,1
CUST08154,39,Female,France,North,5,66179.14,2,1,1,113752.67,1,40521.5,728,0
CUST02576,43,Female,France,Central,10,1493.53,1,1,1,97040.27,0,0.0,606,0
CUST09831,30,Female,Spain,South,7,2236.52,1,0,1,77787.75,0,0.0,629,0
CUST01686,68,Male,Germany,Central,8,67073.03,2,1,0,184912.97,1,28400.96,348,1
CUST01989,35,Male,Germany,East,9,7634.08,3,1,0,44122.24,0,0.0,660,0
CUST05402,22,Female,Spain,East,5,0.0,1,1,0,12099.25,0,0.0,637,0
CUST01519,25,Male,France,Central,10,0.0,2,0,1,41308.65,1,31185.56,392,0
CUST06851,62,Female,France,South,0,45440.59,1,1,0,16224.77,1,96743.21,362,0
CUST07624,21,Male,France,Central,9,19273.78,2,1,1,117296.26,1,16125.52,789,0
CUST06791,43,Female,Spain,East,1,78849.44,3,1,0,111342.36,0,0.0,433,1
CUST03178,18,Male,France,West,8,0.0,1,0,1,192754.79,1,9969.17,761,1
CUST07432,62,Male,Germany,West,7,0.0,3,1,1,76772.23,0,0.0,637,0
CUST00976,51,Female,France,Central,4,151737.96,3,1,0,11118.46,1,53038.36,593,0
CUST09532,32,Male,Germany,East,8,0.0,3,1,1,19991.6,0,0.0,348,0
CUST03750,36,Female,France,Central,9,45189.72,1,1,1,64373.58,1,6851.37,691,0
CUST04481,18,Female,Germany,North,6,44122.87,2,0,0,195381.83,0,0.0,492,0
CUST04258,65,Female,France,South,6,0.0,1,1,0,105330.52,1,90454.14,535,0
CUST09986,46,Female,Germany,North,7,78081.37,2,0,0,21730.43,1,44038.21,718,0
CUST03059,50,Male,France,South,8,150831.71,4,1,0,168816.5,0,0.0,718,0
CUST08670,55,Female,France,West,0,29225.91,2,1,1,191085.59,0,0.0,467,1
CUST01798,65,Female,Germany,North,0,0.0,3,1,0,181952.52,0,0.0,467,0
CUST01006,65,Male,Spain,Central,1,0.0,2,0,0,144322.35,0,0.0,768,0
CUST05494,63,Female,France,South,6,197017.1,4,0,1,173784.43,0,0.0,585,0
CUST06586,29,Male,France,South,4,250000.0,1,0,0,49772.42,0,0.0,713,0
CUST00632,68,Female,Germany,East,3,14844.83,4,1,0,193891.8,1,92991.67,382,0
CUST06122,58,Male,Spain,West,7,12247.97,3,0,0,156691.79,0,0.0,365,0
CUST04736,71,Male,France,East,1,7327.02,1,1,0,156525.99,0,0.0,317,0
CUST01521,72,Male,France,North,4,0.0,2,1,0,33159.85,0,0.0,848,1
CUST00868,35,Male,Spain,Central,6,19384.38,1,1,1,25753.1,0,0.0,635,0
CUST01399,66,Female,Spain,South,9,55866.79,2,0,1,86616.92,0,0.0,630,0
CUST06559,69,Female,France,North,3,0.0,2,0,0,118103.8,1,92312.32,404,1
CUST04215,61,Female,France,North,7,0.0,2,0,0,156024.14,1,9544.01,812,0
CUST08378,39,Female,France,North,7,4699.24,1,1,0,100327.93,0,0.0,772,0
CUST05187,47,Female,France,East,5,0.0,1,1,1,36586.31,1,85656.3,798,0
CUST02938,20,Male,Spain,East,5,21979.2,2,1,0,62414.65,0,0.0,459,0
CUST06371,30,Female,France,Central,3,0.0,1,1,0,116874.31,1,78349.65,754,0
CUST05572,63,Female,France,East,2,130288.8,1,0,1,191968.32,0,0.0,368,0
CUST04867,74,Female,France,Central,5,250000.0,2,0,1,23561.08,0,0.0,844,0
CUST06949,36,Female,Spain,East,7,150146.32,3,1,1,22872.89,1,48376.88,640,0
CUST03856,64,Female,Spain,Central,6,0.0,1,1,0,137067.89,1,34935.24,802,0
CUST05248,56,Female,Germany,West,6,25019.48,1,0,1,178048.52,1,96535.13,350,0
CUST02918,33,Female,Spain,South,10,101488.45,1,1,1,56675.3,0,0.0,634,0
CUST02621,36,Male,Spain,South,10,246612.62,2,1,0,55980.84,1,89592.23,669,0
CUST04302,46,Female,Spain,North,1,85465.03,1,1,0,53030.57,0,0.0,813,0
CUST03118,72,Male,Spain,South,0,0.0,3,0,1,44836.76,1,79745.67,611,1
CUST07967,48,Female,France,East,9,12143.54,1,0,1,108329.0,1,19616.71,613,0
CUST06817,36,Female,France,West,9,0.0,3,0,1,109027.81,1,47113.74,822,0
CUST01807,56,Female,France,West,8,49206.3,1,0,1,21928.52,0,0.0,583,0
CUST04496,19,Male,France,South,5,137458.54,3,0,1,45362.19,0,0.0,322,0
CUST01576,24,Female,Germany,East,6,72789.72,3,0,0,124901.51,1,66905.73,550,0
CUST09946,30,Female,Spain,East,5,15738.77,1,1,1,27237.32,0,0.0,388,0
CUST03951,63,Female,France,North,3,128525.8,1,1,1,92495.36,1,26764.19,480,0
CUST01199,21,Male,France,West,8,94153.4,1,0,1,172933.3,0,0.0,474,0
CUST02369,41,Female,France,West,4,47382.13,1,1,0,141017.73,1,79841.88,656,0
CUST03597,41,Female,Germany,East,5,203210.55,2,0,1,137529.57,0,0.0,418,0
CUST08662,50,Male,France,West,9,131489.54,1,0,0,29252.18,1,50629.08,378,0
CUST09958,63,Male,France,North,1,11467.33,2,1,1,37979.51,0,0.0,396,0
CUST00867,23,Female,Germany,East,9,65044.04,2,1,1,74075.02,0,0.0,,0
CUST00080,71,Female,France,East,6,49866.82,1,1,0,8196.77,0,0.0,532,1
CUST00534,29,Male,France,North,2,111912.17,3,0,1,70339.88,0,0.0,468,0
CUST09302,66,Male,Germany,West,10,0.0,3,1,1,151341.96,0,0.0,408,0
CUST04467,74,Male,Spain,North,4,23409.77,2,1,1,84256.02,0,0.0,545,0
CUST05598,60,Male,France,Central,2,200549.84,3,0,1,11235.67,0,0.0,478,1
CUST09856,70,Female,France,North,10,0.0,1,1,1,114975.9,0,0.0,452,0
CUST08357,47,Male,France,Central,3,150458.19,1,0,0,125097.95,1,51695.51,323,1
CUST04015,21,Male,Germany,South,6,0.0,1,1,1,38932.36,0,0.0,423,0
CUST02976,52,Female,France,North,10,3650.98,2,1,1,124888.16,1,62565.52,306,1
CUST07262,74,Male,Germany,South,4,0.0,3,1,0,57353.03,1,24538.89,400,0
CUST04570,25,Female,Germany,South,7,88217.15,1,1,1,62529.17,1,77017.93,687,0
CUST00876,47,Male,France,North,3,3309.43,2,0,0,108413.04,0,0.0,610,0
CUST06342,24,Female,Germany,North,4,11261.71,2,1,0,135165.82,0,0.0,322,0
CUST00186,24,Female,France,West,5,76397.49,2,1,0,4136.41,1,71131.66,451,0
CUST02166,51,Male,France,North,8,0.0,1,1,0,48382.71,0,0.0,758,1
CUST02470,29,Male,Germany,North,2,,1,1,0,33771.28,1,48178.27,728,0
CUST01476,58,Male,Spain,East,1,97948.8,3,0,1,49825.4,1,59033.72,638,0
CUST06401,48,Male,France,North,4,0.0,2,0,0,91876.49,0,0.0,369,0
CUST08328,25,Male,Germany,East,5,0.0,4,1,1,43316.9,1,66816.88,436,0
CUST03937,31,Male,Spain,South,2,145676.02,1,0,0,198417.99,1,88600.82,739,1
CUST01636,63,Male,France,East,6,197948.21,1,1,0,322.53,0,0.0,579,0
CUST07022,25,Male,France,North,7,4646.52,2,1,1,28467.32,1,56817.35,837,0
CUST07220,71,Male,Spain,Central,2,19223.97,4,1,0,90349.09,0,0.0,584,1
CUST03656,49,Male,France,South,3,21402.38,2,0,0,11823.12,1,44523.93,509,0
CUST07011,59,Female,Germany,West,0,20013.36,1,1,0,2588.11,0,0.0,430,1
CUST04415,70,Male,Germany,East,8,123606.26,1,1,0,32302.54,0,0.0,794,1
CUST02892,33,Female,France,East,3,0.0,2,1,1,148961.77,1,19092.87,689,0
CUST03414,46,Male,France,East,7,0.0,2,0,0,8494.99,1,71167.1,404,1
CUST03870,56,Male,Spain,East,7,45619.76,1,1,0,77606.98,1,70253.23,398,0
CUST02575,58,Female,Germany,Central,3,4345.71,2,1,1,150786.06,1,17746.77,359,0
CUST02501,31,Male,Germany,South,2,1821.75,2,0,1,189161.01,0,0.0,810,0
CUST08371,22,Female,France,South,3,61045.21,2,1,1,101877.74,0,0.0,802,0
CUST04559,74,Female,Germany,West,2,33102.54,2,0,1,34337.9,1,14448.38,571,0
CUST09421,38,Male,France,South,10,0.0,1,1,1,88221.35,1,17885.93,364,0
CUST07080,35,Female,France,South,1,31980.63,1,1,0,72151.78,1,20032.01,464,0
CUST04646,68,Female,Germany,East,1,250000.0,1,0,0,173742.56,0,0.0,686,1
CUST00648,70,Male,Germany,East,3,,1,0,0,58989.58,1,23404.49,463,0
CUST09704,23,Male,Spain,East,6,20579.91,2,1,0,190529.4,0,0.0,845,0
CUST08109,27,Male,France,West,8,36794.64,1,1,0,114552.91,0,0.0,442,0
CUST07585,21,Female,France,North,8,,2,0,0,33045.17,0,0.0,560,1
CUST02296,29,Male,France,West,0,,1,1,1,113839.34,1,20296.76,445,0
CUST03039,42,Female,Germany,West,8,122661.14,2,1,1,171717.46,0,0.0,380,0
CUST08884,70,Male,Spain,South,4,118722.23,1,0,1,21394.5,0,0.0,793,0
CUST01464,66,Female,France,South,4,0.0,2,1,1,30532.9,1,7040.38,323,0
CUST05678,52,Female,Germany,Central,0,0.0,3,1,1,61078.24,0,0.0,666,1
CUST09469,70,Male,Germany,North,4,0.0,1,0,1,133374.93,0,0.0,321,0
CUST08736,69,Female,Germany,West,4,17511.07,4,1,0,33542.64,1,47834.64,421,1
CUST02759,43,Male,France,East,7,0.0,2,1,1,69467.88,1,72121.63,309,0
CUST08069,21,Female,France,South,1,75510.17,1,1,1,110238.29,1,45780.73,551,0
CUST06142,67,Male,Spain,South,8,25568.99,1,1,1,17517.34,0,0.0,337,0
CUST07773,32,Female,Germany,East,9,132892.69,1,0,0,165501.08,0,0.0,408,1
CUST05585,50,Male,Germany,North,2,40526.09,2,1,1,131295.8,1,66065.97,393,1
CUST07560,40,Male,France,North,10,250000.0,2,1,1,176788.47,1,45461.75,779,0
CUST05779,24,Female,France,North,2,18994.25,3,1,1,5352.12,1,68789.42,677,1
CUST04067,43,Male,France,West,0,105686.92,1,1,1,76368.51,0,0.0,318,0
CUST09714,30,Female,France,South,1,91951.51,2,1,1,125231.0,1,30706.34,455,0
CUST02909,37,Female,Spain,East,1,195854.14,2,1,1,69061.09,0,0.0,367,0
CUST08419,66,Male,Germany,Central,1,40838.91,2,1,0,188307.59,0,0.0,737,1
CUST07634,35,Female,Germany,Central,5,50017.42,1,1,1,176496.93,1,42054.96,468,1
CUST08746,70,Male,France,North,8,24575.89,1,1,1,105090.92,1,33974.11,606,0
CUST02933,44,Male,Germany,East,0,51724.12,3,1,1,79732.63,0,0.0,769,0
CUST05539,50,Male,Germany,West,0,0.0,2,1,0,107445.77,0,0.0,794,1
CUST01733,57,Male,France,East,9,0.0,2,1,0,173229.55,1,46228.25,757,1
CUST02021,58,Male,France,North,5,43430.86,1,1,1,176887.84,0,0.0,403,0
CUST04004,68,Female,France,West,10,0.0,2,0,1,164042.02,1,75777.25,694,0
CUST06300,48,Female,France,North,5,89136.87,2,1,0,144284.62,0,0.0,313,1
CUST03869,34,Male,France,North,5,0.0,1,1,1,96383.79,0,0.0,797,0
CUST02658,32,Female,France,North,9,159857.17,1,0,0,15013.26,1,97833.17,357,0
CUST01840,62,Female,Spain,West,1,0.0,1,1,1,112763.93,1,27546.42,588,0
CUST05086,21,Male,France,North,2,0.0,1,0,0,194268.46,1,85389.31,737,1
CUST02108,52,Male,Germany,West,0,106706.25,4,1,0,9559.62,1,26104.81,838,0
CUST00662,41,Male,France,Central,3,13245.44,2,1,0,179310.79,1,77566.04,783,0
CUST08187,36,Male,Spain,South,1,47354.34,2,1,0,144352.1,0,0.0,474,1
CUST00349,52,Male,France,Central,1,0.0,1,0,0,118666.78,1,52067.94,332,0
CUST08490,47,Male,Germany,East,4,30910.79,1,1,0,150945.19,0,0.0,342,0
CUST03619,45,Male,France,Central,9,0.0,2,0,1,15993.93,1,98598.35,789,0
CUST04301,66,Female,Spain,West,1,55887.0,1,1,0,176523.87,0,0.0,555,1
CUST07714,45,Female,France,South,0,53018.8,1,1,1,192086.68,0,0.0,510,0
CUST05003,27,Male,France,South,3,22492.08,1,1,1,98609.26,1,58073.65,587,0
CUST06922,22,Female,France,Central,2,102402.33,2,1,0,80210.04,1,26591.41,686,0
CUST06744,74,Male,France,South,3,21421.68,1,1,0,15940.79,1,67171.28,618,1
CUST01034,22,Female,Spain,West,1,0.0,1,1,1,31046.9,1,27132.49,839,0
CUST04688,58,Male,Spain,East,6,11926.17,1,0,1,199910.88,1,49094.82,412,0
CUST05401,58,Male,France,North,6,132317.74,1,0,0,117948.1,0,0.0,555,0
CUST03703,27,Female,France,East,0,0.0,2,0,0,69559.29,0,0.0,603,0
CUST03818,58,Female,Spain,South,0,0.0,1,0,0,40911.89,0,0.0,711,0
CUST09426,40,Male,France,Central,2,30932.07,2,0,1,100685.23,0,0.0,342,0
CUST06434,40,Male,Spain,South,8,0.0,3,1,0,98308.59,0,0.0,771,0
CUST03801,51,Male,France,Central,1,41336.74,3,1,0,155289.76,1,20413.79,350,0
CUST01947,35,Male,Spain,East,7,195999.38,3,1,0,,0,0.0,761,0
CUST06234,51,Male,Germany,West,2,92224.34,1,1,0,13258.52,1,68478.35,335,0
CUST01592,37,Female,France,North,4,0.0,1,1,1,20282.65,0,0.0,826,0
CUST08849,33,Female,Spain,South,10,0.0,1,0,1,19256.7,0,0.0,342,0
CUST05888,65,Male,Spain,West,1,38377.72,1,0,1,26016.54,1,74789.25,661,0
CUST02200,47,Female,France,West,1,17372.31,2,1,1,120013.13,0,0.0,559,0
CUST02894,62,Male,France,North,10,56978.19,2,1,1,37070.75,1,99381.94,798,0
CUST03185,22,Female,France,North,4,0.0,2,0,0,46601.6,1,58354.3,566,0
CUST08002,50,Female,Spain,South,6,0.0,1,1,0,707.03,1,87729.17,344,1
CUST06204,54,Male,Germany,Central,9,44305.48,2,1,0,145350.65,1,80829.35,654,0
CUST07592,47,Female,France,West,4,29365.17,1,1,1,109446.74,0,0.0,371,0
CUST01897,74,Male,France,West,8,39594.76,1,1,1,60246.91,0,0.0,761,0
CUST06035,52,Female,Spain,Central,8,188552.71,1,0,1,23141.14,1,9206.02,483,0
CUST04227,41,Female,Germany,West,7,0.0,2,1,1,85995.75,1,95370.48,804,0
CUST01723,43,Male,Spain,Central,6,249106.67,1,0,1,66636.83,0,0.0,339,1
CUST06995,28,Male,France,North,1,30036.35,2,1,0,44933.56,0,0.0,762,0
CUST08326,55,Female,France,South,4,0.0,1,1,1,149241.71,0,0.0,452,1
CUST04097,18,Male,France,South,2,0.0,1,0,0,71915.31,1,66020.84,753,0
CUST04348,68,Male,Spain,Central,0,30421.86,2,1,1,18011.98,0,0.0,588,1
CUST04796,58,Female,France,North,2,81123.63,1,1,0,58172.18,0,0.0,506,1
CUST03238,19,Male,France,South,10,109579.04,2,1,1,198294.6,1,6193.75,671,0
CUST00578,56,Male,Spain,North,4,15531.13,1,0,0,39181.04,1,41230.65,364,0
CUST03144,19,Male,France,South,1,33521.28,1,1,0,83718.24,0,0.0,771,0
CUST08431,51,Male,France,North,5,43200.29,2,0,0,18364.18,1,12468.21,693,1
CUST02371,66,Female,France,East,0,168972.42,1,0,1,121139.23,0,0.0,763,0
CUST06146,50,Female,Spain,North,3,48151.0,1,1,1,154973.95,0,0.0,747,0
CUST03184,34,Male,Spain,South,9,56761.71,2,0,0,192185.97,0,0.0,788,0
CUST00957,40,Male,Spain,North,8,92833.05,1,0,0,194995.26,1,89610.91,572,0
CUST05159,74,Male,France,North,6,0.0,1,1,1,62615.77,0,0.0,458,0
CUST06328,26,Female,Germany,South,10,193487.45,2,1,1,5998.96,0,0.0,579,0
CUST01954,30,Male,Germany,South,6,105558.97,1,1,1,78301.21,0,0.0,611,0
CUST06000,22,Female,Spain,Central,1,138188.64,1,0,1,149353.75,1,49584.72,701,0
CUST07591,24,Male,Spain,East,5,2308.09,1,0,0,106435.93,0,0.0,567,1
CUST01879,20,Female,France,North,0,0.0,1,1,0,90999.62,0,0.0,490,0
CUST08922,29,Male,France,West,2,205322.95,2,1,1,63590.58,0,0.0,444,0
CUST03950,58,Male,France,East,0,61553.58,2,0,1,16975.2,1,81676.19,637,0
CUST09202,21,Female,France,North,6,144337.43,1,0,1,123495.81,0,0.0,754,0
CUST00550,22,Male,France,South,4,25583.91,1,1,0,4201.97,0,0.0,648,0
CUST05434,71,Female,Germany,North,9,43298.65,2,1,1,72597.11,0,0.0,325,0
CUST05066,67,Male,Spain,West,7,88996.5,2,1,1,133686.96,0,0.0,398,0
CUST09552,49,Male,France,West,9,49355.34,3,0,1,183110.13,1,16031.97,488,0
CUST05821,46,Female,France,Central,7,0.0,1,1,0,150754.91,0,0.0,415,1
CUST04207,55,Female,France,North,5,185913.38,2,1,1,152567.22,0,0.0,837,0
CUST08352,19,Female,France,South,8,28495.05,1,1,1,99527.55,0,0.0,485,0
CUST02937,28,Female,France,West,5,72305.43,1,0,0,132870.22,1,6031.39,708,0
CUST08802,62,Female,France,West,5,39313.97,1,1,1,4400.89,1,39972.91,543,0
CUST00292,37,Male,France,Central,10,1042.82,2,1,1,65389.55,0,0.0,665,0
CUST02975,38,Female,France,West,7,0.0,2,1,1,163500.52,1,76538.52,476,0
CUST08938,34,Male,Germany,West,2,78715.99,1,1,0,187760.52,0,0.0,438,1
CUST05735,28,Male,Germany,North,3,93133.82,3,0,0,193907.03,1,83376.07,436,1
CUST00776,36,Male,France,West,4,55741.29,1,0,1,176657.22,0,0.0,362,0
CUST02747,26,Female,France,Central,9,94847.46,2,0,1,76054.21,1,84144.62,607,0
CUST04674,26,Female,Spain,East,5,29707.19,1,1,1,185055.76,0,0.0,413,0
CUST03236,44,Female,France,North,5,117403.33,1,1,1,50007.46,0,0.0,342,0
CUST08456,59,Male,France,Central,8,101088.35,1,1,0,38616.66,1,70519.12,719,0
CUST09448,52,Female,Spain,South,7,0.0,1,1,0,132739.99,1,73990.72,460,0
CUST04399,23,Male,France,North,0,0.0,1,1,1,124256.43,0,0.0,764,0
CUST01772,42,Male,Spain,Central,6,0.0,2,1,1,130204.12,0,0.0,713,0
CUST04085,56,Female,France,West,1,52090.84,1,0,1,65205.75,0,0.0,779,1
CUST01200,36,Female,France,West,8,0.0,2,0,0,47235.44,1,55160.61,673,0
CUST09718,45,Female,France,South,5,32508.72,1,1,1,129746.72,1,96553.3,322,0
CUST04246,52,Male,Germany,South,5,,1,0,0,143433.16,1,33862.66,828,0
CUST08282,40,Male,Spain,Central,6,0.0,1,0,1,120664.49,0,0.0,695,0
CUST01512,66,Male,Germany,North,1,19831.25,4,1,1,44480.23,0,0.0,740,0
CUST07119,54,Female,France,North,10,11380.77,3,1,0,140397.3,0,0.0,311,1
CUST01209,31,Male,France,East,9,0.0,3,1,0,140611.66,1,21555.19,566,0
CUST00460,72,Female,France,North,3,43124.8,1,1,1,187532.02,0,0.0,393,0
CUST04325,51,Female,France,West,0,137943.0,1,1,0,111128.88,1,15417.67,459,0
CUST04841,30,Female,Germany,East,2,25697.73,2,0,0,11408.61,1,18281.93,636,1
CUST06729,64,Female,France,East,6,61468.15,2,1,1,96471.09,0,0.0,410,0
CUST04095,63,Male,France,South,3,11599.23,2,1,0,143744.15,0,0.0,531,0
CUST02319,40,Female,Germany,West,10,118909.28,1,1,1,23114.09,1,23685.75,401,1
CUST06740,54,Female,Germany,South,6,8546.19,1,1,0,155388.34,0,0.0,784,0
CUST04882,28,Female,Spain,Central,0,0.0,2,1,0,193324.02,1,75654.66,633,1
CUST07395,34,Male,Spain,North,4,171122.6,1,0,1,59009.9,0,0.0,555,0
CUST08689,34,Female,Germany,South,6,0.0,1,1,1,2440.22,0,0.0,582,0
CUST05619,20,Male,France,South,7,69938.59,1,1,0,64605.4,1,68928.41,671,0
CUST08144,72,Male,France,East,2,0.0,1,1,0,133304.16,0,0.0,634,1
CUST00221,54,Female,France,North,8,99928.56,1,0,1,46571.73,1,47345.4,844,0
CUST04501,63,Male,Spain,West,1,0.0,2,1,1,54166.31,0,0.0,733,0
CUST07364,39,Female,France,Central,3,197233.93,1,1,1,61129.17,1,91233.73,417,0
CUST05457,53,Female,Germany,South,9,5009.62,1,1,1,118590.61,1,86511.99,698,0
CUST09113,43,Male,Spain,North,6,0.0,2,1,1,68306.14,0,0.0,354,0
CUST09713,74,Male,Germany,North,9,5001.85,2,1,1,160007.73,1,66868.34,464,1
CUST09177,65,Male,Spain,East,9,0.0,1,1,1,108639.76,0,0.0,664,0
CUST09727,29,Female,France,South,2,5733.91,1,1,0,10702.61,1,48905.09,706,0
CUST05430,55,Male,France,East,3,78329.52,2,0,1,57671.58,0,0.0,593,0
CUST01916,25,Female,France,Central,10,14583.1,1,0,0,54800.79,1,45912.51,362,0
CUST00313,24,Female,France,South,9,0.0,3,1,0,95594.38,1,94834.48,632,0
CUST02442,28,Female,France,East,0,4515.02,1,1,0,601.62,0,0.0,458,0
CUST03455,45,Female,France,West,1,111591.06,2,1,1,126985.9,0,0.0,785,0
CUST06554,19,Male,France,West,1,96217.37,1,1,1,86194.08,1,50661.16,517,0
CUST00678,72,Male,France,North,0,0.0,1,0,1,147474.85,1,23135.88,300,1
CUST07097,64,Female,Spain,West,8,16064.04,2,1,0,75792.49,1,5359.64,351,0
CUST08358,23,Male,Germany,Central,8,203078.88,1,0,0,70495.03,1,73938.62,636,0
CUST00735,29,Female,Germany,West,10,0.0,1,1,1,84651.31,0,0.0,407,0
CUST05301,18,Male,Germany,East,0,0.0,1,1,0,156714.86,0,0.0,846,0
CUST02908,38,Female,Germany,West,10,0.0,2,1,0,53342.12,1,63591.49,690,0
CUST08887,32,Male,Germany,Central,7,0.0,1,0,1,7044.35,0,0.0,418,0
CUST04594,31,Female,Germany,South,4,154417.14,2,1,0,16035.58,1,39308.4,505,0
CUST05437,36,Female,Germany,Central,7,0.0,1,1,1,175351.65,1,18449.48,839,1
CUST05262,34,Female,Spain,South,4,160097.53,2,1,0,20928.67,0,0.0,640,0
CUST09541,36,Female,France,Central,10,171755.97,1,0,0,125180.32,0,0.0,739,1
CUST06975,69,Female,Spain,West,9,57328.12,2,0,0,12146.82,1,53380.22,693,0
CUST04443,64,Male,Spain,West,7,189568.13,2,1,1,63683.26,1,89634.23,467,0
CUST04000,46,Female,Germany,East,4,0.0,3,0,1,92124.67,0,0.0,304,0
CUST02259,50,Female,France,West,8,33319.26,1,0,0,17532.76,1,32434.22,488,0
CUST02616,18,Male,France,East,10,0.0,3,1,0,190536.96,0,0.0,822,0
CUST00515,57,Female,Germany,North,0,0.0,2,1,0,124223.76,1,99508.0,787,0
CUST07531,46,Female,Spain,West,8,0.0,1,0,1,144854.35,0,0.0,316,0
CUST05125,74,Female,France,West,2,48813.04,2,1,0,58047.47,1,96267.67,605,0
CUST04961,40,Male,France,Central,9,26489.55,1,1,0,55200.3,0,0.0,737,0
CUST07036,25,Female,France,West,3,22011.92,1,1,1,183539.03,1,85049.1,434,0
CUST08383,46,Female,France,Central,9,164992.86,3,0,0,73912.97,1,67398.18,811,0
CUST09204,50,Female,France,West,3,26896.74,3,1,0,22691.42,0,0.0,504,1
CUST00891,43,Male,Germany,West,4,87692.02,2,0,0,165161.92,0,0.0,673,0
CUST02792,45,Male,France,Central,9,41327.14,2,0,1,191916.1,0,0.0,695,1
CUST05358,71,Female,France,North,10,0.0,1,1,1,177929.16,1,79369.8,587,1
CUST09978,74,Female,Spain,South,0,250000.0,1,1,0,84154.74,1,67434.77,698,1
CUST03461,50,Male,France,East,3,0.0,1,1,1,7893.93,1,52201.37,421,0
CUST04729,23,Male,France,South,10,0.0,4,1,0,,1,20942.83,793,1
CUST03966,38,Male,Spain,West,0,76824.1,1,1,1,103999.62,1,84371.98,405,0
CUST08387,35,Male,France,North,6,0.0,2,1,0,122390.63,1,13025.45,779,1
CUST08706,59,Female,Germany,East,9,0.0,1,1,0,19427.67,1,9227.37,458,0
CUST01456,41,Male,Spain,West,9,29452.56,2,0,0,29678.0,1,48278.6,625,1
CUST07843,62,Male,France,Central,4,49826.14,1,1,1,147184.02,0,0.0,482,0
CUST07679,61,Male,Spain,South,3,0.0,2,1,1,62412.19,1,63704.33,,0
